Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Índice de Marginación 2015

estado,municipio,cve_inegi,id_estado,id_municipio,porc_15ymas_analfabeta,porc_15ymas_sinprim,porc_ocu_viv_sindres,porc_ocu_viv_sinel,porc_ocu_viv_sinagua,porc_ocu_viv_hacin,porc_ocu_viv_pisotierra,porc_loc_menor5k,porc_pocu_2sm,indice_marginacion,grado_marginacion,lugar_estatal,lugar_nacional
"Jalisco","Tototlán","14105","14","105","6.82","27.17","0.95","0.11","2.88","29.56","0.98","42.77","31.35","-0.92600","B","75","1989"
"Jalisco","Tuxcacuesco","14106","14","106","12.16","34.05","7.64","1.56","5.87","31.53","3.15","100.00","49.74","-0.03600","M","9","1194"
"Jalisco","Tuxcueca","14107","14","107","5.30","23.47","1.33","0.11","2.79","26.37","1.26","100.00","34.14","-0.80800","B","56","1892"
"Jalisco","Tuxpan","14108","14","108","5.20","18.27","0.17","0.44","0.43","27.92","5.49","19.48","42.38","-1.06000","B","90","2100"
"Jalisco","Unión de San Antonio","14109","14","109","9.12","30.40","3.66","0.95","2.68","29.70","0.92","56.02","41.09","-0.60600","B","38","1704"
"Jalisco","Unión de Tula","14110","14","110","4.25","23.46","0.88","0.40","1.13","20.60","1.47","34.23","37.62","-1.15600","MB","99","2170"
"Jalisco","Valle de Guadalupe","14111","14","111","5.56","23.31","2.25","0.43","1.91","18.99","0.20","100.00","23.84","-1.02000","B","84","2065"
"Jalisco","Valle de Juárez","14112","14","112","8.46","28.73","0.78","0.41","2.02","18.23","1.58","100.00","36.13","-0.75100","B","49","1847"
"Jalisco","San Gabriel","14113","14","113","8.00","26.34","3.22","0.89","4.03","27.83","3.53","100.00","41.56","-0.49300","M","25","1613"
"Jalisco","Villa Corona","14114","14","114","6.39","25.25","0.33","0.12","0.43","27.63","1.74","55.20","38.80","-0.89600","B","72","1969"
"Jalisco","Villa Guerrero","14115","14","115","10.41","33.61","13.80","6.79","11.13","28.35","6.96","100.00","43.48","0.21400","A","6","976"
"Jalisco","Villa Hidalgo","14116","14","116","4.68","25.61","0.91","0.30","1.50","24.69","0.34","18.86","38.02","-1.12700","MB","97","2150"
"Jalisco","Cañadas de Obregón","14117","14","117","8.20","36.17","3.80","1.63","1.17","17.83","0.81","100.00","34.42","-0.59400","B","37","1691"
"Jalisco","Yahualica de González Gallo","14118","14","118","7.10","28.88","2.80","1.12","6.54","18.90","0.41","38.72","41.70","-0.87900","B","70","1961"
"Jalisco","Zacoalco de Torres","14119","14","119","4.78","21.88","1.45","0.38","1.96","29.15","4.58","34.87","44.27","-0.89800","B","73","1971"
"Jalisco","Zapopan","14120","14","120","2.05","9.34","0.05","0.08","1.76","16.27","1.59","2.67","21.95","-1.79500","MB","124","2432"
"Jalisco","Zapotiltic","14121","14","121","5.28","21.06","0.10","0.19","0.70","25.02","1.30","21.78","38.14","-1.17600","MB","101","2183"
"Jalisco","Zapotitlán de Vadillo","14122","14","122","9.16","25.11","3.34","3.63","4.01","35.47","15.51","100.00","58.89","0.12900","A","7","1057"
"Jalisco","Zapotlán del Rey","14123","14","123","7.79","28.47","1.47","0.54","1.25","32.45","1.33","100.00","43.32","-0.48400","M","24","1607"
"Jalisco","Zapotlanejo","14124","14","124","6.08","24.94","1.51","0.23","2.99","29.70","0.54","49.12","29.19","-0.96900","B","79","2019"
"Jalisco","San Ignacio Cerro Gordo","14125","14","125","8.99","33.31","1.93","0.45","4.61","23.85","0.56","44.55","31.93","-0.81200","B","58","1895"
"México","Total del estado México","15000","15","0","3.37","11.77","1.68","0.38","4.03","28.53","1.92","19.11","35.28","-0.57000","B","0","21"
"México","Acambay","15001","15","1","10.07","27.75","19.52","2.69","14.95","38.47","5.82","100.00","60.97","0.38000","A","9","822"
"México","Acolman","15002","15","2","2.06","9.40","0.12","0.09","16.24","36.91","1.61","13.26","35.85","-1.15000","MB","81","2166"
"México","Aculco","15003","15","3","9.16","27.00","19.72","3.19","9.06","38.53","2.90","100.00","55.54","0.19700","A","17","995"
"México","Almoloya de Alquisiras","15004","15","4","9.26","28.40","14.04","2.06","11.08","35.81","3.25","100.00","62.81","0.16000","A","18","1023"
"México","Almoloya de Juárez","15005","15","5","7.69","21.79","7.24","1.52","9.99","37.79","4.51","73.95","37.80","-0.40200","M","38","1529"
"México","Almoloya del Río","15006","15","6","4.16","15.22","0.11","0.33","0.30","34.27","5.29","12.66","44.97","-1.05000","B","74","2093"
"México","Amanalco","15007","15","7","10.83","30.25","6.02","1.49","3.54","36.68","5.16","100.00","49.27","-0.06700","M","24","1227"
"México","Amatepec","15008","15","8","16.83","32.99","12.87","1.82","14.26","28.73","8.14","100.00","55.24","0.33200","A","11","861"
"México","Amecameca","15009","15","9","2.85","10.10","0.27","0.14","1.91","33.70","4.00","34.56","46.94","-1.08000","MB","78","2116"
"México","Apaxco","15010","15","10","3.40","15.41","1.06","0.39","2.54","25.10","0.89","49.73","33.96","-1.20800","MB","86","2201"
"México","Atenco","15011","15","11","2.35","11.02","0.06","0.26","6.95","36.85","2.69","38.23","44.40","-1.00900","B","67","2050"
"México","Atizapán","15012","15","12","3.07","12.51","0.16","0.06","0.16","35.41","3.89","21.72","46.31","-1.09100","MB","79","2125"
"México","Atizapán de Zaragoza","15013","15","13","2.15","8.36","0.03","0.02","0.17","21.26","0.43","0.16","27.71","-1.73000","MB","120","2422"
"México","Atlacomulco","15014","15","14","6.31","16.57","5.52","1.29","4.47","32.70","2.43","61.37","42.45","-0.73300","B","53","1831"
"México","Atlautla","15015","15","15","5.72","19.08","0.57","0.39","5.38","38.17","10.27","35.98","61.38","-0.48300","M","41","1604"
"México","Axapusco","15016","15","16","5.31","17.96","3.39","0.58","3.45","35.33","2.35","80.43","44.35","-0.66800","B","49","1770"
"México","Ayapango","15017","15","17","2.36","10.51","0.32","0.33","1.30","37.36","2.66","100.00","47.12","-0.79200","B","57","1879"
"México","Calimaya","15018","15","18","3.68","10.89","0.20","0.17","0.90","25.70","1.99","40.03","34.22","-1.31900","MB","98","2265"
"México","Capulhuac","15019","15","19","2.30","9.39","0.43","0.12","1.74","28.36","2.30","39.13","40.82","-1.25900","MB","94","2235"
"México","Coacalco de Berriozábal","15020","15","20","0.79","4.55","0.05","0.00","0.09","12.26","0.21","0.04","22.90","-2.01300","MB","125","2453"
"México","Coatepec Harinas","15021","15","21","9.93","28.32","10.60","1.41","5.51","38.12","5.09","80.79","60.83","0.01800","M","20","1147"
"México","Cocotitlán","15022","15","22","2.22","9.47","0.26","0.53","8.09","36.43","4.25","22.87","42.93","-1.06400","B","75","2104"
"México","Coyotepec","15023","15","23","4.14","12.43","0.36","0.13","1.28","32.70","4.14","8.59","38.44","-1.21500","MB","88","2203"
"México","Cuautitlán","15024","15","24","0.80","4.02","0.00","0.02","0.05","18.07","0.28","12.27","25.97","-1.85400","MB","123","2440"
"México","Chalco","15025","15","25","2.61","11.61","0.27","0.15","6.77","38.20","3.56","5.01","41.98","-1.11400","MB","80","2141"
"México","Chapa de Mota","15026","15","26","9.07","24.85","13.71","1.94","4.61","39.04","3.00","100.00","57.61","0.01300","M","21","1152"
"México","Chapultepec","15027","15","27","1.51","6.66","0.12","0.35","1.42","29.33","1.52","37.95","23.77","-1.49100","MB","110","2338"
"México","Chiautla","15028","15","28","2.20","10.96","0.41","0.08","4.70","32.02","1.98","62.43","43.38","-1.04000","B","72","2081"
"México","Chicoloapan","15029","15","29","1.87","8.46","0.01","0.02","1.54","33.42","0.67","1.22","34.43","-1.46300","MB","107","2323"
"México","Chiconcuac","15030","15","30","1.55","7.80","0.31","0.30","5.95","32.86","1.83","4.74","49.47","-1.24700","MB","91","2221"
"México","Chimalhuacán","15031","15","31","3.20","13.59","0.05","0.10","5.47","41.45","2.52","0.34","42.30","-1.07300","B","77","2112"
"México","Donato Guerra","15032","15","32","13.43","35.96","14.01","5.83","15.62","46.98","12.71","100.00","49.46","0.78900","A","1","496"
"México","Ecatepec de Morelos","15033","15","33","1.98","8.82","0.05","0.01","1.50","23.28","0.91","0.07","36.55","-1.58800","MB","113","2376"
"México","Ecatzingo","15034","15","34","7.21","19.55","1.27","0.51","3.92","45.52","6.78","24.67","54.76","-0.50600","B","43","1621"
"México","Huehuetoca","15035","15","35","1.77","6.77","0.09","0.16","1.09","35.65","0.59","27.94","29.21","-1.40300","MB","104","2297"
"México","Hueypoxtla","15036","15","36","6.73","19.78","3.03","0.43","2.47","36.00","2.20","36.97","41.53","-0.81800","B","60","1901"
"México","Huixquilucan","15037","15","37","1.93","7.92","0.20","0.12","1.78","20.17","0.66","22.16","16.50","-1.75200","MB","121","2426"
"México","Isidro Fabela","15038","15","38","4.25","16.99","5.12","0.18","0.64","37.05","3.04","100.00","41.79","-0.63700","B","48","1731"
"México","Ixtapaluca","15039","15","39","2.10","9.46","0.16","0.20","6.23","31.14","2.29","2.46","33.95","-1.38500","MB","102","2290"
"México","Ixtapan de la Sal","15040","15","40","7.36","22.62","4.84","0.59","11.63","33.38","3.95","47.41","48.69","-0.52400","B","44","1632"
"México","Ixtapan del Oro","15041","15","41","12.87","35.52","16.90","5.87","8.22","45.04","8.49","100.00","63.70","0.75800","A","2","519"
"México","Ixtlahuaca","15042","15","42","8.57","20.40","7.65","1.22","15.98","35.33","4.34","61.93","56.55","-0.25300","M","31","1397"
"México","Xalatlaco","15043","15","43","3.46","15.53","1.96","0.84","5.64","41.73","5.15","44.00","48.27","-0.69400","B","50","1796"
"México","Jaltenco","15044","15","44","1.79","8.07","0.12","0.18","0.29","22.45","0.89","0.00","35.45","-1.63400","MB","114","2393"
"México","Jilotepec","15045","15","45","5.88","20.15","11.62","3.63","10.97","32.40","2.15","85.88","51.59","-0.26900","M","32","1412"
"México","Jilotzingo","15046","15","46","4.40","14.15","1.15","0.91","0.80","34.57","3.48","100.00","32.46","-0.82600","B","61","1912"
"México","Jiquipilco","15047","15","47","7.83","23.39","5.96","1.29","2.66","37.75","4.26","92.53","48.55","-0.30500","M","34","1451"
"México","Jocotitlán","15048","15","48","5.76","17.17","7.25","0.86","5.44","32.50","2.64","59.72","53.66","-0.61500","B","47","1712"
"México","Joquicingo","15049","15","49","6.26","21.32","1.15","0.70","1.45","41.67","3.90","100.00","64.10","-0.24500","M","30","1389"
"México","Juchitepec","15050","15","50","4.62","17.17","0.36","0.26","5.42","41.90","5.53","5.16","52.87","-0.78500","B","55","1871"
"México","Lerma","15051","15","51","4.64","13.01","0.77","0.22","1.24","28.86","2.40","54.91","29.95","-1.17500","MB","83","2182"
"México","Malinalco","15052","15","52","8.72","25.28","5.41","0.39","7.00","35.46","2.49","68.60","51.77","-0.38000","M","37","1516"
"México","Melchor Ocampo","15053","15","53","2.19","10.17","0.07","0.15","1.21","31.90","2.97","23.17","31.02","-1.35000","MB","100","2278"
"México","Metepec","15054","15","54","1.63","7.17","0.32","0.12","1.90","15.79","0.77","7.45","21.94","-1.83900","MB","122","2438"
"México","Mexicaltzingo","15055","15","55","3.22","9.64","0.25","0.30","4.06","27.60","1.52","17.24","35.41","-1.37100","MB","101","2286"
"México","Morelos","15056","15","56","12.59","28.75","16.73","3.35","9.64","38.95","6.35","100.00","63.33","0.42400","A","8","780"
"México","Naucalpan de Juárez","15057","15","57","2.20","9.49","0.06","0.07","0.57","27.17","0.85","3.91","29.26","-1.57600","MB","111","2371"
"México","Nezahualcóyotl","15058","15","58","2.09","9.29","0.18","0.10","0.67","26.43","0.66","0.54","32.14","-1.57900","MB","112","2372"
"México","Nextlalpan","15059","15","59","2.86","11.12","0.63","0.38","2.66","44.48","2.01","37.26","39.31","-0.97900","B","66","2031"
"México","Nicolás Romero","15060","15","60","3.21","11.63","0.58","0.21","5.00","29.86","1.68","12.06","34.93","-1.31500","MB","97","2264"
"México","Nopaltepec","15061","15","61","5.23","15.49","2.39","0.11","0.82","30.03","0.91","100.00","43.62","-0.80700","B","58","1889"
"México","Ocoyoacac","15062","15","62","3.31","11.11","0.51","0.35","3.78","26.61","1.49","43.44","37.85","-1.23000","MB","90","2213"
"México","Ocuilan","15063","15","63","8.10","25.65","3.65","0.80","7.09","40.38","5.54","100.00","61.17","-0.04900","M","22","1204"
"México","El Oro","15064","15","64","7.63","19.96","8.84","0.66","7.17","36.52","3.17","83.23","49.78","-0.36600","M","35","1506"
"México","Otumba","15065","15","65","4.19","14.94","1.13","0.33","1.53","29.44","1.26","70.51","38.65","-1.00900","B","68","2052"
"México","Otzoloapan","15066","15","66","16.18","33.46","11.21","0.77","5.19","34.43","6.51","100.00","58.04","0.24900","A","16","946"
"México","Otzolotepec","15067","15","67","7.05","20.68","2.24","0.48","0.54","34.61","5.79","69.91","46.51","-0.59900","B","46","1696"
"México","Ozumba","15068","15","68","3.10","13.67","0.75","0.35","5.44","35.94","5.11","38.62","55.39","-0.81100","B","59","1894"
"México","Papalotla","15069","15","69","1.97","8.54","0.13","0.10","0.78","25.61","0.86","100.00","31.62","-1.21300","MB","87","2202"
"México","La Paz","15070","15","70","2.81","12.44","0.02","0.60","13.62","40.71","2.76","4.55","37.93","-1.02800","B","70","2071"
"México","Polotitlán","15071","15","71","5.60","20.57","7.97","1.30","0.82","31.56","0.89","100.00","51.84","-0.49100","M","42","1611"
"México","Rayón","15072","15","72","3.64","11.18","0.14","0.32","0.66","28.39","2.22","32.61","34.13","-1.29800","MB","96","2261"
"México","San Antonio la Isla","15073","15","73","2.04","6.06","0.06","0.21","0.95","22.64","1.62","5.67","29.34","-1.67300","MB","118","2405"
"México","San Felipe del Progreso","15074","15","74","12.25","31.11","10.49","2.51","26.88","42.02","4.57","90.68","40.49","0.27600","A","15","920"
"México","San Martín de las Pirámides","15075","15","75","3.08","11.23","0.33","0.27","4.24","29.20","1.27","48.45","33.51","-1.22100","MB","89","2207"
"México","San Mateo Atenco","15076","15","76","2.30","8.93","0.31","0.21","6.68","25.81","0.65","6.46","38.95","-1.43000","MB","105","2307"
"México","San Simón de Guerrero","15077","15","77","9.27","22.13","15.67","2.40","1.91","34.76","6.40","100.00","49.37","-0.09100","M","26","1242"
"México","Santo Tomás","15078","15","78","9.24","25.17","5.33","0.26","7.58","34.86","2.53","100.00","47.19","-0.29700","M","33","1443"
"México","Soyaniquilpan de Juárez","15079","15","79","5.31","18.87","11.88","2.56","2.90","31.80","0.95","100.00","54.63","-0.37200","M","36","1511"
"México","Sultepec","15080","15","80","16.61","32.45","21.68","3.11","9.30","39.95","7.06","100.00","47.34","0.50900","A","7","708"
"México","Tecámac","15081","15","81","1.41","5.73","0.01","0.03","0.86","29.02","0.57","2.99","26.71","-1.66100","MB","116","2401"
"México","Tejupilco","15082","15","82","13.66","27.86","12.89","1.10","10.52","34.68","5.41","63.94","44.52","-0.10000","M","28","1250"
"México","Temamatla","15083","15","83","1.85","9.16","0.09","0.31","3.51","35.24","2.39","49.73","32.70","-1.18300","MB","84","2188"
"México","Temascalapa","15084","15","84","3.97","15.39","1.23","0.26","3.99","35.89","2.14","50.57","45.52","-0.88000","B","64","1962"
"México","Temascalcingo","15085","15","85","11.06","28.36","11.37","2.25","4.79","33.44","3.27","68.65","59.02","-0.09300","M","27","1245"
"México","Temascaltepec","15086","15","86","10.52","27.35","19.61","2.49","6.45","41.66","4.32","100.00","59.49","0.29300","A","14","904"
"México","Temoaya","15087","15","87","8.61","26.24","5.94","1.25","2.16","40.72","6.51","80.10","52.88","-0.16600","M","29","1314"
"México","Tenancingo","15088","15","88","6.29","19.13","4.91","0.78","10.87","38.71","3.33","77.05","49.55","-0.41100","M","39","1536"
"México","Tenango del Aire","15089","15","89","3.16","12.54","0.31","0.40","1.43","35.44","2.87","44.08","42.13","-1.03200","B","71","2075"
"México","Tenango del Valle","15090","15","90","6.10","17.72","0.61","0.54","6.28","35.25","4.87","34.23","53.20","-0.71400","B","52","1814"
"México","Teoloyucán","15091","15","91","2.52","10.21","0.27","0.09","1.39","28.54","1.14","8.64","40.86","-1.38800","MB","103","2292"
"México","Teotihuacán","15092","15","92","2.51","10.51","0.22","0.09","3.50","27.85","1.47","35.68","37.54","-1.29000","MB","95","2253"
"México","Tepetlaoxtoc","15093","15","93","3.08","13.44","2.34","0.45","2.96","34.31","1.90","57.47","35.72","-1.01700","B","69","2058"
"México","Tepetlixpa","15094","15","94","4.27","16.07","0.71","0.58","10.97","36.77","3.75","27.76","58.34","-0.70600","B","51","1807"
"México","Tepotzotlán","15095","15","95","2.44","9.28","0.87","0.21","9.44","25.06","1.65","20.02","27.70","-1.43100","MB","106","2309"
"México","Tequixquiac","15096","15","96","2.81","15.42","1.43","0.31","10.85","26.06","1.49","14.05","33.85","-1.24700","MB","92","2222"
"México","Texcaltitlán","15097","15","97","9.40","25.48","12.46","1.90","7.32","40.02","4.02","100.00","63.91","0.13600","A","19","1050"
"México","Texcalyacac","15098","15","98","2.68","10.68","0.25","0.34","0.11","34.46","3.26","100.00","51.89","-0.78200","B","54","1865"
"México","Texcoco","15099","15","99","1.71","8.00","0.60","0.02","4.64","27.88","1.01","10.57","32.72","-1.49000","MB","109","2337"
"México","Tezoyuca","15100","15","100","2.98","10.91","0.06","0.34","38.85","36.28","2.84","5.95","38.54","-0.84300","B","62","1930"
"México","Tianguistenco","15101","15","101","3.60","13.61","1.38","0.40","1.78","36.45","5.25","40.10","48.46","-0.87900","B","63","1960"
"México","Timilpan","15102","15","102","6.05","21.65","4.99","0.70","7.46","27.46","1.08","100.00","47.07","-0.56000","B","45","1665"
"México","Tlalmanalco","15103","15","103","1.81","8.53","0.25","0.12","1.04","30.78","3.26","22.70","37.86","-1.33400","MB","99","2272"
"México","Tlalnepantla de Baz","15104","15","104","2.16","8.41","0.07","0.02","0.15","21.77","0.40","0.01","28.80","-1.71100","MB","119","2417"
"México","Tlatlaya","15105","15","105","17.31","32.93","14.96","0.75","9.36","32.71","8.10","100.00","52.70","0.31500","A","12","881"
"México","Toluca","15106","15","106","3.47","10.67","0.87","0.20","4.59","22.45","1.75","10.19","30.68","-1.48400","MB","108","2334"
"México","Tonatico","15107","15","107","4.91","24.12","0.77","0.43","2.84","25.28","1.45","37.47","47.48","-0.93300","B","65","1994"
"México","Tultepec","15108","15","108","2.04","8.50","0.08","0.06","0.24","24.99","0.93","4.08","28.72","-1.63600","MB","115","2394"
"México","Tultitlán","15109","15","109","1.60","7.32","0.04","0.05","0.57","21.11","0.92","1.31","35.45","-1.66800","MB","117","2403"
"México","Valle de Bravo","15110","15","110","7.02","20.96","5.04","1.51","5.08","28.19","4.42","49.52","34.61","-0.78900","B","56","1875"
"México","Villa de Allende","15111","15","111","11.74","32.35","11.16","3.92","10.02","43.22","6.12","100.00","46.43","0.30800","A","13","887"
"México","Villa del Carbón","15112","15","112","8.54","25.94","14.16","2.99","4.10","41.02","4.35","80.44","46.99","-0.06700","M","23","1226"
"México","Villa Guerrero","15113","15","113","8.05","29.52","4.34","1.16","4.10","40.73","5.52","84.15","59.11","-0.07300","M","25","1229"
"México","Villa Victoria","15114","15","114","12.57","34.04","24.14","4.43","28.38","46.29","6.32","100.00","33.85","0.67900","A","4","584"
"México","Xonacatlán","15115","15","115","4.09","14.28","0.83","0.34","1.63","29.56","3.12","32.36","35.58","-1.16800","MB","82","2177"
